Date,BAJAJ-AUTO.NS,HEROMOTOCO.NS,zscore,s1Buy,s1Sell,s1Profit,s1Performance,s2buy,s2Sell,s2Profit,s2Performance
2017-11-10,2613.87939453125,2998.6796875,3.2332129142524884,,,,470.2330322265625,,,,-210.5537109375
2017-11-13,2589.49462890625,2977.718505859375,2.7696545479423054,,,,470.2330322265625,,,,-210.5537109375
2017-11-14,2624.48486328125,3040.3525390625,2.0194031480540744,,,,470.2330322265625,,,,-210.5537109375
2017-11-15,2581.419921875,3054.16015625,0.4593651422602581,2581.419921875,,22.617431640625,492.8504638671875,,3054.16015625,-53.2763671875,-263.830078125
2017-11-16,2578.126220703125,3041.849853515625,0.5933018713258952,,,,492.8504638671875,,,,-263.830078125
2017-11-17,2576.51953125,3020.34765625,0.9549194824465973,,,,492.8504638671875,,,,-263.830078125
2017-11-20,2604.76025390625,3043.180419921875,1.0828873037497395,,2604.76025390625,,492.8504638671875,3043.180419921875,,,-263.830078125
2017-11-21,2651.560546875,3059.94091796875,1.7857844639056932,,,,492.8504638671875,,,,-263.830078125
2017-11-22,2661.96533203125,3045.4267578125,2.1893167663935182,,,,492.8504638671875,,,,-263.830078125
2017-11-23,2622.9580078125,3058.776123046875,0.7221992716122833,,,,492.8504638671875,,,,-263.830078125
2017-11-24,2641.95947265625,3038.730712890625,1.5584607948085885,,,,492.8504638671875,,,,-263.830078125
2017-11-27,2628.38134765625,3046.840576171875,0.8957495814091114,,,,492.8504638671875,,,,-263.830078125
2017-11-28,2642.642578125,3055.6572265625,0.9760416622691104,,,,492.8504638671875,,,,-263.830078125
2017-11-29,2664.134521484375,3041.267333984375,1.731088270945245,,,,492.8504638671875,,,,-263.830078125
2017-11-30,2655.77880859375,3022.427490234375,1.771257992491312,,,,492.8504638671875,,,,-263.830078125
2017-12-01,2584.59375,2997.806396484375,0.3468226385119315,2584.59375,,20.16650390625,513.0169677734375,,2997.806396484375,-45.3740234375,-309.2041015625
2017-12-04,2569.970947265625,2995.602294921875,-0.008879002571477513,,,,513.0169677734375,,,,-309.2041015625
2017-12-05,2542.011474609375,2928.351806640625,0.7635420037835211,,,,513.0169677734375,,,,-309.2041015625
2017-12-06,2498.34423828125,2915.916748046875,-0.16570324100069383,,,,513.0169677734375,,,,-309.2041015625
2017-12-07,2567.842041015625,2953.763427734375,0.8036935392379327,,,,513.0169677734375,,,,-309.2041015625
2017-12-08,2581.178955078125,2927.52001953125,1.6655613807467873,,2581.178955078125,,513.0169677734375,2927.52001953125,,,-309.2041015625
2017-12-11,2579.733154296875,2923.611328125,1.5591170136621901,,,,513.0169677734375,,,,-309.2041015625
2017-12-12,2543.457275390625,2862.765625,1.8729891852836804,,,,513.0169677734375,,,,-309.2041015625
2017-12-13,2531.8876953125,2844.258544921875,1.825010013025499,,,,513.0169677734375,,,,-309.2041015625
2017-12-14,2541.127685546875,2878.44482421875,1.0919918885804984,,,,513.0169677734375,,,,-309.2041015625
2017-12-15,2570.051513671875,2913.75390625,0.9295069331754283,,,,513.0169677734375,,,,-309.2041015625
2017-12-18,2592.5078125,2940.662353515625,0.8080634982660251,,,,513.0169677734375,,,,-309.2041015625
2017-12-19,2667.267822265625,3078.4482421875,-0.42180402265974437,2667.267822265625,,-86.0888671875,426.9281005859375,,3078.4482421875,150.92822265625,-158.27587890625
2017-12-20,2652.32373046875,3118.540283203125,-1.5921782383906635,2652.32373046875,,,426.9281005859375,,3118.540283203125,,-158.27587890625
2017-12-21,2642.883544921875,3165.74462890625,-2.6309248427052663,,,,426.9281005859375,,,,-158.27587890625
2017-12-22,2674.619384765625,3154.806640625,-1.3963593565918673,,,,426.9281005859375,,,,-158.27587890625
2017-12-26,2706.79736328125,3172.273681640625,-0.8474839472867834,,,,426.9281005859375,,,,-158.27587890625
2017-12-27,2682.734619140625,3149.69091796875,-0.8825099523412031,,,,426.9281005859375,,,,-158.27587890625
2017-12-28,2647.462890625,3091.4658203125,-0.4465635964597946,,2647.462890625,-4.86083984375,422.0672607421875,3091.4658203125,,27.074462890625,-131.201416015625
2017-12-29,2678.355712890625,3148.44287109375,-0.8361073654143109,,,,422.0672607421875,,,,-131.201416015625
2018-01-01,2642.72265625,3118.457275390625,-1.0032673423020817,2642.72265625,,,422.0672607421875,,3118.457275390625,,-131.201416015625
2018-01-02,2647.1416015625,3114.090576171875,-0.7097148562010378,,,,422.0672607421875,,,,-131.201416015625
2018-01-03,2603.9970703125,3123.53125,-1.8869762919432012,,,,422.0672607421875,,,,-131.201416015625
2018-01-04,2622.79736328125,3109.972900390625,-0.9719751139043957,,,,422.0672607421875,,,,-131.201416015625
2018-01-05,2635.170654296875,3114.756103515625,-0.6760774489008761,,,,422.0672607421875,,,,-131.201416015625
2018-01-08,2631.876220703125,3149.773681640625,-1.4059259381484646,,,,422.0672607421875,,,,-131.201416015625
2018-01-09,2605.96533203125,3118.748291015625,-1.27186593054487,,,,422.0672607421875,,,,-131.201416015625
2018-01-10,2576.960693359375,3108.3095703125,-1.646690340346534,,,,422.0672607421875,,,,-131.201416015625
2018-01-11,2565.712890625,3082.31640625,-1.2360880698588956,,,,422.0672607421875,,,,-131.201416015625
2018-01-12,2551.210693359375,3067.093994140625,-1.1638689742293262,,,,422.0672607421875,,,,-131.201416015625
2018-01-15,2543.69873046875,3018.3935546875,-0.22249509771978976,,2543.69873046875,-99.02392578125,323.0433349609375,3018.3935546875,,100.063720703125,-31.1376953125
2018-01-16,2538.918212890625,2982.8759765625,0.4393617075437316,,,,323.0433349609375,,,,-31.1376953125
2018-01-17,2566.3154296875,2966.86376953125,1.4482900598344874,,2566.3154296875,,323.0433349609375,2966.86376953125,,,-31.1376953125
2018-01-18,2571.979736328125,2988.90673828125,0.969796661430008,,,,323.0433349609375,,,,-31.1376953125
2018-01-19,2579.371337890625,2985.911376953125,1.1312355349365528,,,,323.0433349609375,,,,-31.1376953125
2018-01-22,2630.8720703125,2996.89111328125,2.0889144028800852,,,,323.0433349609375,,,,-31.1376953125
2018-01-23,2648.105712890625,3019.391357421875,1.826825374546481,,,,323.0433349609375,,,,-31.1376953125
2018-01-24,2684.74267578125,3032.28369140625,2.2877782237262108,,,,323.0433349609375,,,,-31.1376953125
2018-01-25,2660.76025390625,2970.48193359375,2.8563743908600303,,,,323.0433349609375,,,,-31.1376953125
2018-01-29,2702.69970703125,3029.16455078125,2.3181535323878424,,,,323.0433349609375,,,,-31.1376953125
2018-01-30,2698.200439453125,3067.51025390625,1.1387091977093102,,,,323.0433349609375,,,,-31.1376953125
2018-01-31,2681.207763671875,3070.504150390625,0.5447111135338389,,,,323.0433349609375,,,,-31.1376953125
2018-02-01,2742.108642578125,3105.02392578125,1.2455803689834073,,,,323.0433349609375,,,,-31.1376953125
2018-02-02,2604.19775390625,3013.943115234375,-0.32191901245566595,2604.19775390625,,-37.88232421875,285.1610107421875,,3013.943115234375,47.079345703125,15.941650390625
2018-02-05,2559.40576171875,3024.71484375,-1.650333292241548,2559.40576171875,,,285.1610107421875,,3024.71484375,,15.941650390625
2018-02-06,2518.872314453125,2946.0693359375,-0.8224095444817165,,,,285.1610107421875,,,,15.941650390625
2018-02-07,2519.23388671875,2966.489501953125,-1.1821183790679024,,,,285.1610107421875,,,,15.941650390625
2018-02-08,2537.230712890625,2979.631591796875,-0.8953388551609837,,,,285.1610107421875,,,,15.941650390625
2018-02-09,2490.068603515625,2949.60400390625,-1.3664205447681919,,,,285.1610107421875,,,,15.941650390625
2018-02-12,2534.1376953125,3004.3359375,-1.2904587561012733,,,,285.1610107421875,,,,15.941650390625
2018-02-14,2498.5048828125,2991.152587890625,-1.7904017514260115,,,,285.1610107421875,,,,15.941650390625
2018-02-15,2525.621337890625,2979.4951171875,-0.6802259657116793,,,,285.1610107421875,,,,15.941650390625
2018-02-16,2493.804443359375,2951.57763671875,-0.8253854994665195,,,,285.1610107421875,,,,15.941650390625
2018-02-19,2434.91259765625,2927.503662109375,-1.7474904520240393,,,,285.1610107421875,,,,15.941650390625
2018-02-20,2450.378662109375,2937.42822265625,-1.3947176179045875,,,,285.1610107421875,,,,15.941650390625
2018-02-21,2420.450439453125,2948.663330078125,-2.2747815384459336,,,,285.1610107421875,,,,15.941650390625
2018-02-22,2389.6787109375,2940.595947265625,-2.6824107999947953,,,,285.1610107421875,,,,15.941650390625
2018-02-23,2399.400146484375,2951.999755859375,-2.4155577278538245,,,,285.1610107421875,,,,15.941650390625
2018-02-26,2417.317138671875,2988.44921875,-2.483499019264731,,,,285.1610107421875,,,,15.941650390625
2018-02-27,2438.2060546875,3028.699462890625,-2.540008800298776,,,,285.1610107421875,,,,15.941650390625
2018-02-28,2426.8779296875,3038.159912109375,-2.7721824266618507,,,,285.1610107421875,,,,15.941650390625
2018-03-01,2427.119384765625,3021.434814453125,-2.166424038136871,,,,285.1610107421875,,,,15.941650390625
2018-03-05,2364.972900390625,3004.16064453125,-3.1812410779996836,,,,285.1610107421875,,,,15.941650390625
2018-03-06,2329.34033203125,3008.7646484375,-3.870034518232239,,,,285.1610107421875,,,,15.941650390625
2018-03-07,2333.115966796875,3002.4287109375,-3.282206855592823,,,,285.1610107421875,,,,15.941650390625
2018-03-08,2349.18505859375,3029.713134765625,-3.0987209511317038,,,,285.1610107421875,,,,15.941650390625
2018-03-09,2358.424560546875,3029.417236328125,-2.566454018755995,,,,285.1610107421875,,,,15.941650390625
2018-03-12,2376.3818359375,3120.7724609375,-3.616740137134343,,,,285.1610107421875,,,,15.941650390625
2018-03-13,2387.629638671875,3126.43212890625,-3.1040749747673226,,,,285.1610107421875,,,,15.941650390625
2018-03-14,2370.596923828125,3074.186767578125,-2.2436084043262907,,,,285.1610107421875,,,,15.941650390625
2018-03-15,2369.150634765625,3075.41162109375,-2.0892551698654698,,,,285.1610107421875,,,,15.941650390625
2018-03-16,2338.378662109375,2995.41748046875,-1.1079042827691776,,,,285.1610107421875,,,,15.941650390625
2018-03-19,2289.36865234375,2969.40087890625,-1.7369248528315222,,,,285.1610107421875,,,,15.941650390625
2018-03-20,2308.2900390625,2968.13427734375,-1.0623127283477145,,,,285.1610107421875,,,,15.941650390625
2018-03-21,2291.2568359375,2925.729736328125,-0.5471670377769698,,,,285.1610107421875,,,,15.941650390625
2018-03-22,2277.718994140625,2916.184326171875,-0.6530813778023229,,,,285.1610107421875,,,,15.941650390625
2018-03-23,2241.564208984375,2883.62060546875,-0.8734461682548557,,,,285.1610107421875,,,,15.941650390625
2018-03-26,2288.72607421875,2941.018798828125,-0.7246393836160587,,,,285.1610107421875,,,,15.941650390625
2018-03-27,2248.27294921875,2926.658935546875,-1.4158516038159041,,,,285.1610107421875,,,,15.941650390625
2018-03-28,2205.20849609375,2992.63037109375,-3.6613742643244,,,,285.1610107421875,,,,15.941650390625
2018-04-02,2256.829345703125,3079.803955078125,-3.6243357455648817,,,,285.1610107421875,,,,15.941650390625
2018-04-03,2243.211181640625,3078.916748046875,-3.599608056768254,,,,285.1610107421875,,,,15.941650390625
2018-04-04,2222.321533203125,3097.669677734375,-4.104751491860191,,,,285.1610107421875,,,,15.941650390625
2018-04-05,2256.1865234375,3194.810791015625,-4.56635424938923,,,,285.1610107421875,,,,15.941650390625
2018-04-06,2238.7119140625,3192.5302734375,-4.50955615766129,,,,285.1610107421875,,,,15.941650390625
2018-04-09,2227.503662109375,3208.791015625,-4.616010776693132,,,,285.1610107421875,,,,15.941650390625
2018-04-10,2222.68310546875,3140.87646484375,-3.1529860252984765,,,,285.1610107421875,,,,15.941650390625
2018-04-11,2213.925537109375,3158.657958984375,-3.3664322604891233,,,,285.1610107421875,,,,15.941650390625
2018-04-12,2220.07177734375,3167.18896484375,-3.042198980267075,,,,285.1610107421875,,,,15.941650390625
2018-04-13,2238.551025390625,3147.29638671875,-1.970026937228771,,,,285.1610107421875,,,,15.941650390625
2018-04-16,2280.410400390625,3212.550048828125,-1.8903185139988952,,,,285.1610107421875,,,,15.941650390625
2018-04-17,2301.219482421875,3183.703125,-0.7251459536687609,,,,285.1610107421875,,,,15.941650390625
2018-04-18,2299.4921875,3157.34814453125,-0.23928778061972897,,2299.4921875,-259.91357421875,25.2474365234375,3157.34814453125,,-132.63330078125,-116.691650390625
2018-04-19,2296.197998046875,3145.353515625,-0.08507219049427525,,,,25.2474365234375,,,,-116.691650390625
2018-04-20,2291.980224609375,3161.4873046875,-0.46143091111923473,,,,25.2474365234375,,,,-116.691650390625
2018-04-23,2291.5380859375,3140.7919921875,-0.06525929496355669,,,,25.2474365234375,,,,-116.691650390625
2018-04-24,2319.37744140625,3139.69384765625,0.6340842174119632,,,,25.2474365234375,,,,-116.691650390625
2018-04-25,2330.26416015625,3139.947021484375,0.8326913819980594,,,,25.2474365234375,,,,-116.691650390625
2018-04-26,2317.890869140625,3177.6640625,-0.21171257204725255,,,,25.2474365234375,,,,-116.691650390625
2018-04-27,2367.864990234375,3136.822021484375,1.7406167379460138,,2367.864990234375,,25.2474365234375,3136.822021484375,,,-116.691650390625
2018-04-30,2372.243896484375,3152.660400390625,1.3924256315986339,,,,25.2474365234375,,,,-116.691650390625
2018-05-02,2382.969970703125,3095.093505859375,2.586716366808856,,,,25.2474365234375,,,,-116.691650390625
2018-05-03,2390.401611328125,3087.913330078125,2.6595569040113003,,,,25.2474365234375,,,,-116.691650390625
2018-05-04,2320.863525390625,3091.418701171875,0.6306856118957725,,,,25.2474365234375,,,,-116.691650390625
2018-05-07,2342.275634765625,3081.535888671875,1.2816187275510798,,,,25.2474365234375,,,,-116.691650390625
2018-05-08,2323.756103515625,3089.349365234375,0.5581326631610012,,,,25.2474365234375,,,,-116.691650390625
2018-05-09,2307.486572265625,3086.8994140625,0.14992528431671506,2307.486572265625,,60.37841796875,85.6258544921875,,3086.8994140625,-49.922607421875,-166.6142578125
2018-05-10,2271.7333984375,3079.803955078125,-0.615574282464833,,,,85.6258544921875,,,,-166.6142578125
2018-05-11,2262.0517578125,3056.406005859375,-0.368643055786777,,,,85.6258544921875,,,,-166.6142578125
2018-05-14,2275.30859375,3081.74755859375,-0.46914812706093284,,,,85.6258544921875,,,,-166.6142578125
2018-05-15,2268.64013671875,3082.84521484375,-0.6088557786968045,,,,85.6258544921875,,,,-166.6142578125
2018-05-16,2259.19970703125,3020.252197265625,0.3703888720171784,,,,85.6258544921875,,,,-166.6142578125
2018-05-17,2262.0517578125,3002.5556640625,0.74232173378617,,,,85.6258544921875,,,,-166.6142578125
2018-05-18,2239.595703125,3008.0458984375,-2.1649285334307745e-05,,,,85.6258544921875,,,,-166.6142578125
2018-05-21,2185.804931640625,2950.4794921875,-0.2815166590393563,,,,85.6258544921875,,,,-166.6142578125
2018-05-22,2256.4677734375,2956.392333984375,1.4488338936731644,,2256.4677734375,,85.6258544921875,2956.392333984375,,,-166.6142578125
2018-05-23,2229.511962890625,2942.074462890625,0.8970700408351818,,,,85.6258544921875,,,,-166.6142578125
2018-05-24,2195.647216796875,2947.945068359375,-0.17580774863191664,2195.647216796875,,60.820556640625,146.4464111328125,,2947.945068359375,-8.447265625,-175.0615234375
2018-05-25,2216.295654296875,3001.1201171875,-0.6390411072529653,,,,146.4464111328125,,,,-175.0615234375
2018-05-28,2241.724609375,3040.779052734375,-0.6746765524362688,,,,146.4464111328125,,,,-175.0615234375
2018-05-29,2246.465087890625,3049.732421875,-0.6568432458968292,,,,146.4464111328125,,,,-175.0615234375
2018-05-30,2219.8310546875,3042.17236328125,-1.1205067928527048,2219.8310546875,,,146.4464111328125,,3042.17236328125,,-175.0615234375
2018-05-31,2209.70751953125,2994.404052734375,-0.38632469008865444,,2209.70751953125,-10.12353515625,136.3228759765625,2994.404052734375,,47.768310546875,-127.293212890625
2018-06-01,2327.211181640625,3063.16357421875,1.3065329003529564,,2327.211181640625,,136.3228759765625,3063.16357421875,,,-127.293212890625
2018-06-04,2312.708740234375,3052.435791015625,1.0241260680249966,,,,136.3228759765625,,,,-127.293212890625
2018-06-05,2287.842529296875,3049.732421875,0.35819452687256303,2287.842529296875,,39.36865234375,175.6915283203125,,3049.732421875,-13.43115234375,-140.724365234375
2018-06-06,2318.13232421875,3070.681640625,0.6847600550383198,,,,175.6915283203125,,,,-140.724365234375
2018-06-07,2320.823974609375,3084.450439453125,0.4298678301220508,,,,175.6915283203125,,,,-140.724365234375
2018-06-08,2309.133544921875,3070.638671875,0.35685507011810474,,,,175.6915283203125,,,,-140.724365234375
2018-06-11,2314.7978515625,3051.337646484375,0.8254001588300848,,,,175.6915283203125,,,,-140.724365234375
2018-06-12,2319.739013671875,3115.155029296875,-0.3134729005628906,,,,175.6915283203125,,,,-140.724365234375
2018-06-13,2336.370361328125,3122.715576171875,-0.01596190946126687,,,,175.6915283203125,,,,-140.724365234375
2018-06-14,2322.5107421875,3121.701904296875,-0.3333356400157092,,,,175.6915283203125,,,,-140.724365234375
2018-06-15,2311.6240234375,3120.096435546875,-0.5376648148371808,,,,175.6915283203125,,,,-140.724365234375
2018-06-18,2326.20654296875,3096.82470703125,0.29432379918783264,,,,175.6915283203125,,,,-140.724365234375
2018-06-19,2289.650146484375,3085.506103515625,-0.4245455205026879,,,,175.6915283203125,,,,-140.724365234375
2018-06-20,2305.598388671875,3088.082275390625,-0.0387819696019609,,,,175.6915283203125,,,,-140.724365234375
2018-06-21,2273.822265625,3070.681640625,-0.49991973701538645,,,,175.6915283203125,,,,-140.724365234375
2018-06-22,2275.509521484375,3072.750732421875,-0.44852940290663446,,,,175.6915283203125,,,,-140.724365234375
2018-06-25,2250.683349609375,3029.840087890625,-0.23153928210481367,,,,175.6915283203125,,,,-140.724365234375
2018-06-26,2259.239501953125,3012.945556640625,0.3227657363950673,,,,175.6915283203125,,,,-140.724365234375
2018-06-27,2221.879638671875,2988.575927734375,-0.1932086388383663,,,,175.6915283203125,,,,-140.724365234375
2018-06-28,2182.149169921875,2970.034423828125,-0.8386139747967312,,,,175.6915283203125,,,,-140.724365234375
2018-06-29,2257.9140625,2934.091796875,1.8871311592926918,,,,175.6915283203125,,,,-140.724365234375
2018-07-02,2277.879638671875,2885.0146484375,3.2281558194757474,,2277.879638671875,,175.6915283203125,2885.0146484375,,,-140.724365234375
2018-07-03,2299.7734375,2912.256103515625,2.9311268831057604,,,,175.6915283203125,,,,-140.724365234375
2018-07-04,2393.4951171875,2921.675048828125,4.89629191562157,,,,175.6915283203125,,,,-140.724365234375
2018-07-05,2432.77099609375,2961.333984375,4.604665535701097,,,,175.6915283203125,,,,-140.724365234375
2018-07-06,2476.351806640625,3072.2861328125,2.990194521889316,,,,175.6915283203125,,,,-140.724365234375
2018-07-09,2474.752685546875,3050.66162109375,3.100059534294975,,,,175.6915283203125,,,,-140.724365234375
2018-07-10,2536.9052734375,3027.009765625,4.8469569739384,,,,175.6915283203125,,,,-140.724365234375
2018-07-11,2592.375732421875,3021.11572265625,5.905272106503004,,,,175.6915283203125,,,,-140.724365234375
2018-07-12,2539.160400390625,2988.8681640625,4.694138507998054,,,,175.6915283203125,,,,-140.724365234375
2018-07-13,2573.557373046875,2952.177978515625,5.935190981169207,,,,175.6915283203125,,,,-140.724365234375
2018-07-16,2543.383056640625,2926.636474609375,5.165276749395643,,,,175.6915283203125,,,,-140.724365234375
2018-07-17,2537.1103515625,2980.11181640625,3.32907707099963,,,,175.6915283203125,,,,-140.724365234375
2018-07-18,2548.26220703125,2995.10400390625,2.9715107377967165,,,,175.6915283203125,,,,-140.724365234375
2018-07-19,2554.16552734375,2948.078369140625,3.8722204444281743,,,,175.6915283203125,,,,-140.724365234375
2018-07-20,2328.349609375,2884.7353515625,-0.9986171077091879,2328.349609375,,-50.469970703125,125.2215576171875,,2884.7353515625,-0.279296875,-141.003662109375
2018-07-23,2200.886962890625,2704.06298828125,-0.38762214733416916,,,,125.2215576171875,,,,-141.003662109375
2018-07-24,2171.7783203125,2655.20068359375,-0.04565364828712499,,,,125.2215576171875,,,,-141.003662109375
2018-07-25,2163.5380859375,2656.73828125,-0.3129561600023749,,,,125.2215576171875,,,,-141.003662109375
2018-07-26,2147.056884765625,2679.54638671875,-1.2772515221644967,2147.056884765625,,,125.2215576171875,,2679.54638671875,,-141.003662109375
2018-07-27,2203.019287109375,2736.95166015625,-0.8791030803468748,,,,125.2215576171875,,,,-141.003662109375
2018-07-30,2191.867919921875,2742.076904296875,-1.218805214399408,,,,125.2215576171875,,,,-141.003662109375
2018-07-31,2213.92431640625,2814.26025390625,-2.0652203144465466,,,,125.2215576171875,,,,-141.003662109375
2018-08-01,2198.221923828125,2802.2587890625,-2.038537737546977,,,,125.2215576171875,,,,-141.003662109375
2018-08-02,2196.336669921875,2787.992431640625,-1.5909966811222338,,,,125.2215576171875,,,,-141.003662109375
2018-08-03,2206.052490234375,2776.75927734375,-0.9316300214772005,,,,125.2215576171875,,,,-141.003662109375
2018-08-06,2203.961669921875,2816.5244140625,-1.7517112040672562,,,,125.2215576171875,,,,-141.003662109375
2018-08-07,2202.896240234375,2817.079833984375,-1.6255403002987137,,,,125.2215576171875,,,,-141.003662109375
2018-08-08,2181.577392578125,2818.18994140625,-2.069117067004308,,,,125.2215576171875,,,,-141.003662109375
2018-08-09,2179.9375,2803.070556640625,-1.5994792540541556,,,,125.2215576171875,,,,-141.003662109375
2018-08-10,2156.240478515625,2835.57373046875,-2.7596922395835315,,,,125.2215576171875,,,,-141.003662109375
2018-08-13,2157.183349609375,2826.0068359375,-2.2762211445568035,,,,125.2215576171875,,,,-141.003662109375
2018-08-14,2169.933837890625,2790.256591796875,-0.9693307480341917,,,,125.2215576171875,,,,-141.003662109375
2018-08-16,2187.23486328125,2804.180419921875,-0.7017335754935661,,,,125.2215576171875,,,,-141.003662109375
2018-08-17,2182.1923828125,2769.712158203125,-0.03575529465820647,,2182.1923828125,35.135498046875,160.3570556640625,2769.712158203125,,-90.165771484375,-231.16943359375
2018-08-20,2242.868896484375,2822.418701171875,0.48320308020174646,,,,160.3570556640625,,,,-231.16943359375
2018-08-21,2237.25244140625,2833.310546875,0.05449453370742327,,,,160.3570556640625,,,,-231.16943359375
2018-08-23,2202.03515625,2805.974609375,-0.31984069552823374,,,,160.3570556640625,,,,-231.16943359375
2018-08-24,2199.329345703125,2744.084716796875,0.9805494117258828,,,,160.3570556640625,,,,-231.16943359375
2018-08-27,2211.91552734375,2753.86572265625,1.0182505925534275,,2211.91552734375,,160.3570556640625,2753.86572265625,,,-231.16943359375
2018-08-28,2201.092041015625,2761.55419921875,0.4536638957934565,2201.092041015625,,10.823486328125,171.1805419921875,,2761.55419921875,7.6884765625,-223.48095703125
2018-08-29,2204.94580078125,2772.9580078125,0.2670430443279775,,,,171.1805419921875,,,,-223.48095703125
2018-08-30,2215.236328125,2753.822998046875,0.9454078066775358,,,,171.1805419921875,,,,-223.48095703125
2018-08-31,2250.658447265625,2779.535400390625,1.258382963311029,,2250.658447265625,,171.1805419921875,2779.535400390625,,,-223.48095703125
2018-09-03,2272.83837890625,2769.840087890625,1.9624974979526142,,,,171.1805419921875,,,,-223.48095703125
2018-09-04,2243.032958984375,2720.03759765625,2.084799979352473,,,,171.1805419921875,,,,-223.48095703125
2018-09-05,2273.166259765625,2686.935791015625,3.510560467887363,,,,171.1805419921875,,,,-223.48095703125
2018-09-06,2282.02197265625,2703.55078125,3.030451492469286,,,,171.1805419921875,,,,-223.48095703125
2018-09-07,2397.18505859375,2844.07373046875,2.6500077797269985,,,,171.1805419921875,,,,-223.48095703125
2018-09-10,2352.12841796875,2800.464599609375,2.1727294867967255,,,,171.1805419921875,,,,-223.48095703125
2018-09-11,2323.51171875,2720.080322265625,3.052664432296766,,,,171.1805419921875,,,,-223.48095703125
2018-09-12,2351.595458984375,2702.61083984375,3.971408535565033,,,,171.1805419921875,,,,-223.48095703125
2018-09-14,2359.42578125,2722.1728515625,3.337079933734002,,,,171.1805419921875,,,,-223.48095703125
2018-09-17,2345.609375,2671.986083984375,3.863737678052935,,,,171.1805419921875,,,,-223.48095703125
2018-09-18,2274.396484375,2657.934326171875,1.8130250478866516,,,,171.1805419921875,,,,-223.48095703125
2018-09-19,2287.761474609375,2694.239501953125,1.141337907500763,,,,171.1805419921875,,,,-223.48095703125
2018-09-21,2295.22314453125,2712.39208984375,0.8099957629312501,,,,171.1805419921875,,,,-223.48095703125
2018-09-24,2262.5068359375,2656.8662109375,1.1410452950351955,,,,171.1805419921875,,,,-223.48095703125
2018-09-25,2286.613525390625,2658.916748046875,1.671503680316735,,,,171.1805419921875,,,,-223.48095703125
2018-09-26,2273.986328125,2648.19580078125,1.4147338520067283,,,,171.1805419921875,,,,-223.48095703125
2018-09-27,2282.390869140625,2637.988037109375,1.7747165386101118,,,,171.1805419921875,,,,-223.48095703125
2018-09-28,2203.593017578125,2505.7080078125,2.6869955079282093,,,,171.1805419921875,,,,-223.48095703125
2018-10-01,2238.564208984375,2539.664306640625,2.5842524705945706,,,,171.1805419921875,,,,-223.48095703125
2018-10-03,2239.630126953125,2488.8369140625,3.7387555940891253,,,,171.1805419921875,,,,-223.48095703125
2018-10-04,2178.62548828125,2360.7001953125,5.130928549053958,,,,171.1805419921875,,,,-223.48095703125
2018-10-05,2085.19091796875,2341.2666015625,2.192550120084841,,,,171.1805419921875,,,,-223.48095703125
2018-10-08,2118.850830078125,2454.282958984375,-0.0901827579240584,2118.850830078125,,131.8076171875,302.9881591796875,,2454.282958984375,-325.25244140625,-548.7333984375
2018-10-09,2089.947021484375,2470.257080078125,-1.3948798255671895,2089.947021484375,,,302.9881591796875,,2470.257080078125,,-548.7333984375
2018-10-10,2116.964599609375,2494.474853515625,-1.063334107785466,,,,302.9881591796875,,,,-548.7333984375
2018-10-11,2071.047119140625,2452.531494140625,-1.2819735288305552,,,,302.9881591796875,,,,-548.7333984375
2018-10-12,2150.787841796875,2472.136962890625,0.7820413252217667,,2150.787841796875,60.8408203125,363.8289794921875,2472.136962890625,,-1.8798828125,-550.61328125
2018-10-15,2148.65576171875,2461.2880859375,0.9332164097600583,,,,363.8289794921875,,,,-550.61328125
2018-10-16,2140.497314453125,2473.20361328125,0.2742104285015963,,,,363.8289794921875,,,,-550.61328125
2018-10-17,2089.086181640625,2398.330078125,0.6723531595440504,,,,363.8289794921875,,,,-550.61328125
2018-10-19,2058.296630859375,2317.347412109375,1.9118084467531153,,2058.296630859375,,363.8289794921875,2317.347412109375,,,-550.61328125
2018-10-22,2096.5478515625,2333.62109375,2.5047859917703112,,,,363.8289794921875,,,,-550.61328125
2018-10-23,2120.818359375,2327.17138671875,3.248168314868714,,,,363.8289794921875,,,,-550.61328125
2018-10-24,2029.51611328125,2307.865478515625,0.5124123237827839,,,,363.8289794921875,,,,-550.61328125
2018-10-25,2031.48388671875,2302.2705078125,0.6909992669852112,,,,363.8289794921875,,,,-550.61328125
2018-10-26,2061.16650390625,2311.026123046875,1.347186923257226,,,,363.8289794921875,,,,-550.61328125
2018-10-29,2090.152099609375,2349.03955078125,1.0599547404333756,,,,363.8289794921875,,,,-550.61328125
2018-10-30,2096.0146484375,2369.58447265625,0.5609208216155941,,,,363.8289794921875,,,,-550.61328125
2018-10-31,2126.721923828125,2359.718017578125,1.7773821294915142,,,,363.8289794921875,,,,-550.61328125
2018-11-01,2130.94482421875,2385.260009765625,1.0095124441237042,,,,363.8289794921875,,,,-550.61328125
2018-11-02,2179.240234375,2474.400146484375,-0.04893162169209507,2179.240234375,,-120.943603515625,242.8853759765625,,2474.400146484375,157.052734375,-393.560546875
2018-11-05,2191.37548828125,2432.713134765625,1.4815109714771837,,2191.37548828125,,242.8853759765625,2432.713134765625,,,-393.560546875
2018-11-06,2193.056884765625,2439.760986328125,1.195224068892483,,,,242.8853759765625,,,,-393.560546875
2018-11-07,2207.77490234375,2467.52392578125,0.7662748277203013,,,,242.8853759765625,,,,-393.560546875
